Hawaii Ocean Time-series : 29-Jan-2024 23:55:47
https://hahana.soest.hawaii.edu/hot/hot-dogs/bextraction.html

botid, date, time, press, pn, 
2860200313, 081016, 005546,   76.6,  0.328,
2860200311, 081016, 005415,  101.2,  0.275,
2860200309, 081016, 005155,  125.9,  0.249,
2860200308, 081016, 005036,  150.9,  0.163,
2860200307, 081016, 004906,  175.3,  0.131,
2870200417, 101616, 012203,    5.2,  0.327,
2870200415, 101616, 012044,   27.6,  0.338,
2870200413, 101616, 011854,   44.9,  0.343,
2870200411, 101616, 011733,   74.9,  0.340,
2870200410, 101616, 011625,   99.6,  0.308,
2870200409, 101616, 011515,  125.3,  0.235,
2870200408, 101616, 011355,  149.6,  0.164,
2870200407, 101616, 011234,  176.1,  0.118,
2870200406, 101616, 011124,  199.9,  0.087,
2880200322, 112716, 010443,    5.8,  0.308,
2880200319, 112716, 010242,   25.8,  0.315,
2880200316, 112716, 010043,   45.9,  0.303,
2880200314, 112716, 005753,   75.9,  0.419,
2880200311, 112716, 005534,  100.3,  0.366,
2880200309, 112716, 005333,  127.2,  0.194,
2880200308, 112716, 005043,  151.2,  0.123,
2880200307, 112716, 004813,  175.8,  0.105,
2890200317, 012417, 031401,    7.6,  0.259,
2890200315, 012417, 031136,   25.8,  0.256,
2890200313, 012417, 030941,   45.7,  0.278,
2890200311, 012417, 030721,   75.7,  0.264,
2890200310, 012417, 030531,  101.7,  0.271,
2890200309, 012417, 030316,  125.3,  0.165,
2890200308, 012417, 030136,  148.7,  0.089,
2890200307, 012417, 025936,  176.6,  0.085,
2900200323, 022317, 041811,    5.6,  0.325,
2900200320, 022317, 041557,   25.5,  0.298,
2900200318, 022317, 041411,   44.8,  0.307,
2900200315, 022317, 041206,   75.7,  0.283,
2900200313, 022317, 041026,  100.3,  0.304,
2900200312, 022317, 040901,  126.3,  0.232,
2900200310, 022317, 040718,  151.2,  0.184,
2900200309, 022317, 040526,  174.8,  0.146,
2910200523, 032917, 013526,    5.4,  0.291,
2910200520, 032917, 013350,   25.3,  0.326,
2910200517, 032917, 013205,   45.3,  0.350,
2910200514, 032917, 013015,   76.2,  0.329,
2910200512, 032917, 012845,  100.4,  0.303,
2910200510, 032917, 012715,  125.9,  0.304,
2910200508, 032917, 012535,  150.8,  0.162,
2910200507, 032917, 012421,  175.6,  0.097,
2920200420, 042617, 010756,    5.4,  0.351,
2920200415, 042617, 010556,   25.4,  0.339,
2920200413, 042617, 010411,   45.2,  0.415,
2920200411, 042617, 010231,   77.2,  0.368,
2920200410, 042617, 010116,  100.3,  0.347,
2920200409, 042617, 010001,  124.1,  0.335,
2920200408, 042617, 005841,  149.9,  0.116,
2920200407, 042617, 005727,  175.9,  0.107,
2930200417, 052417, 013906,    5.6,  0.290,
2930200415, 052417, 013736,   24.7,  0.305,
2930200413, 052417, 013606,   46.2,  0.297,
2930200411, 052417, 013426,   74.9,  0.354,
2930200410, 052417, 013307,  100.2,  0.297,
2930200409, 052417, 013146,  124.9,  0.302,
2930200408, 052417, 013027,  150.7,  0.204,
2940200422, 062117, 021145,    5.3,  0.304,
2940200419, 062117, 020946,   25.8,  0.317,
2940200416, 062117, 020745,   46.0,  0.320,
2940200413, 062117, 020546,   75.6,  0.382,
2940200411, 062117, 020404,   99.8,  0.327,
2940200409, 062117, 020215,  125.5,  0.281,
2940200408, 062117, 020040,  150.3,  0.181,
2940200407, 062117, 015908,  175.2,  0.124,
2950200417, 080917, 014838,    5.7,  0.404,
2950200415, 080917, 014632,   25.8,  0.395,
2950200413, 080917, 014506,   45.5,  0.332,
2950200411, 080917, 014306,   75.1,  0.367,
2950200410, 080917, 014121,  101.5,  0.315,
2950200409, 080917, 013947,  123.7,  0.236,
2950200408, 080917, 013811,  151.3,  0.131,
2950200407, 080917, 013621,  177.1,  0.113,
2960200318, 100717, 014228,    5.6,  0.311,
2960200315, 100717, 013937,   25.2,  0.327,
2960200313, 100717, 013602,   42.4,  0.273,
2960200311, 100717, 013249,   76.6,  0.369,
2960200310, 100717, 012938,   99.8,  0.287,
2960200309, 100717, 012653,  125.6,  0.270,
2960200308, 100717, 012430,  149.6,  0.177,
2960200307, 100717, 012148,  174.6,  0.137,
2970200417, 110917, 010853,    5.6,  0.298,
2970200415, 110917, 010642,   26.3,  0.313,
2970200413, 110917, 010442,   45.8,  0.317,
2970200411, 110917, 010227,   75.5,  0.322,
2970200410, 110917, 010028,  100.8,  0.327,
2970200409, 110917, 005823,  125.5,  0.158,
2970200408, 110917, 005633,  150.2,  0.091,
2970200407, 110917, 005447,  175.3,  0.109,
2980200417, 121317, 013117,    5.6,  0.338,
2980200415, 121317, 012916,   24.9,  0.348,
2980200413, 121317, 012711,   47.3,  0.333,
2980200411, 121317, 012446,   76.7,  0.328,
2980200410, 121317, 012301,  101.2,  0.335,
2980200409, 121317, 012101,  126.9,  0.295,
2980200408, 121317, 011921,  151.5,  0.151,
2980200407, 121317, 011736,  179.0,  0.099,
2990200417, 011818, 014631,    6.7,  0.209,
2990200415, 011818, 014458,   25.3,  0.302,
2990200413, 011818, 014306,   45.1,  0.290,
2990200411, 011818, 014046,   76.5,  0.288,
2990200410, 011818, 013917,  101.2,  0.281,
2990200409, 011818, 013747,  123.8,  0.282,
2990200408, 011818, 013616,  152.7,  0.168,
2990200407, 011818, 013437,  175.6,  0.117,
3000200417, 022618, 012806,    5.9,  0.273,
3000200416, 022618, 012626,   25.9,  0.312,
3000200413, 022618, 012416,   44.7,  0.273,
3000200411, 022618, 012146,   76.7,  0.273,
3000200410, 022618, 011937,  102.6,  0.278,
3000200409, 022618, 011807,  126.7,  0.185,
3000200408, 022618, 011626,  151.3,  0.100,
3000200407, 022618, 011436,  174.1,  0.187,
3010200320, 041818, 050105,    6.2,  0.341,
3010200318, 041818, 045916,   24.8,  0.351,
3010200316, 041818, 045756,   47.7,  0.336,
3010200314, 041818, 045616,   74.4,  0.363,
3010200313, 041818, 045507,   99.1,  0.329,
3010200309, 041818, 045245,  126.3,  0.267,
3010200308, 041818, 045126,  148.7,  0.178,
3010200307, 041818, 045016,  174.4,  0.156,
3020200315, 051618, 012823,   25.7,  0.359,
3020200313, 051618, 012644,   45.3,  0.301,
3020200311, 051618, 012457,   75.3,  0.303,
3020200310, 051618, 012342,  100.1,  0.290,
3020200309, 051618, 012221,  125.6,  0.268,
3020200308, 051618, 012038,  149.8,  0.192,
3020200307, 051618, 011922,  174.7,  0.121,
3030200422, 062718, 040906,    5.9,  0.310,
3030200416, 062718, 040535,   26.1,  0.322,
3030200414, 062718, 040334,   45.3,  0.335,
3030200412, 062718, 040155,   77.6,  0.349,
3030200411, 062718, 040036,  100.8,  0.351,
3030200410, 062718, 035900,  125.9,  0.275,
3030200409, 062718, 035745,  150.3,  0.290,
3030200408, 062718, 035625,  176.4,  0.163,
3040200418, 072518, 011520,    5.6,  0.310,
3040200416, 072518, 011409,   26.0,  0.334,
3040200414, 072518, 011248,   46.6,  0.618,
3040200412, 072518, 011106,   75.3,  0.345,
3040200410, 072518, 010848,  123.6,  0.211,
3040200409, 072518, 010705,  150.9,  0.127,
3040200408, 072518, 010530,  176.7,  0.099,
3050200418, 091118, 012106,    5.3,  0.244,
3050200416, 091118, 011854,   25.2,  0.229,
3050200414, 091118, 011711,   45.8,  0.316,
3050200412, 091118, 011510,   76.8,  0.251,
3050200411, 091118, 011325,  101.4,  0.166,
3050200410, 091118, 011151,  126.0,  0.189,
3050200409, 091118, 011013,  151.2,  0.120,
3050200408, 091118, 010843,  176.0,  0.097,
3060200418, 101318, 024014,    5.5,  0.278,
3060200416, 101318, 023854,   25.2,  0.318,
3060200414, 101318, 023723,   45.2,  0.267,
3060200412, 101318, 023538,   74.0,  0.276,
3060200411, 101318, 023411,   98.5,  0.283,
3060200410, 101318, 023302,  124.4,  0.186,
3060200409, 101318, 023136,  148.8,  0.118,
3060200408, 101318, 023017,  174.4,  0.085,
3060200407, 101318, 022855,  199.8,  0.059,
3070200418, 111718, 021026,    4.9,  0.304,
3070200416, 111718, 020823,   25.6,  0.302,
3070200414, 111718, 020644,   44.0,  0.295,
3070200412, 111718, 020447,   74.7,  0.295,
3070200411, 111718, 020254,  100.0,  0.222,
3070200410, 111718, 020118,  125.0,  0.144,
3070200409, 111718, 015945,  149.0,  0.137,
3070200408, 111718, 015813,  174.0,  0.081,
3070200407, 111718, 015625,  199.4,  0.067,
3090200418, 011619, 023746,    6.9,  0.362,
3090200416, 011619, 023302,   25.9,  0.364,
3090200414, 011619, 023102,   45.1,  0.312,
3090200412, 011619, 022851,   76.6,  0.298,
3090200411, 011619, 022711,   99.4,  0.275,
3090200410, 011619, 022527,  124.6,  0.194,
3090200409, 011619, 022351,  152.4,  0.116,
3090200408, 011619, 022216,  175.6,  0.077,
3100200620, 022019, 191112,    6.9,  0.261,
3100200618, 022019, 190821,   24.3,  0.260,
3100200617, 022019, 190702,   43.9,  0.250,
3100200616, 022019, 190514,   73.6,  0.266,
3100200614, 022019, 190341,  100.2,  0.291,
3100200612, 022019, 190215,  123.7,  0.257,
3100200610, 022019, 190040,  147.6,  0.143,
3100200608, 022019, 185912,  173.6,  0.088,
3100200607, 022019, 185744,  199.5,  0.082,
3110200423, 050319, 012502,    5.3,  0.234,
3110200419, 050319, 012256,   24.9,  0.290,
3110200417, 050319, 012101,   44.5,  0.308,
3110200414, 050319, 011728,   75.3,  0.292,
3110200410, 050319, 011259,  124.8,  0.262,
3110200408, 050319, 011042,  149.0,  0.173,
3110200407, 050319, 010827,  175.4,  0.130,
3110200406, 050319, 010626,  199.4,  0.096,
3120200423, 061219, 020649,    4.2,  0.264,
3120200421, 061219, 020433,   24.6,  0.315,
3120200419, 061219, 020224,   44.9,  0.315,
3120200417, 061219, 015853,   74.5,  0.324,
3120200416, 061219, 015629,  100.0,  0.262,
3120200415, 061219, 015409,  124.5,  0.206,
3120200412, 061219, 015129,  150.6,  0.129,
3120200411, 061219, 014853,  174.5,  0.111,
3120200410, 061219, 014629,  199.6,  0.090,
3130201115, 070219, 220556,    4.4,  0.270,
3130201113, 070219, 220355,   24.9,  0.301,
3130201112, 070219, 220225,   44.2,  0.341,
3130201111, 070219, 220045,   75.0,  0.311,
3130201110, 070219, 215910,   99.5,  0.316,
3130201109, 070219, 215636,  124.7,  0.250,
3130201108, 070219, 215505,  149.8,  0.116,
3130201107, 070219, 215335,  174.4,  0.112,
3140200418, 080319, 014254,    5.0,  0.357,
3140200415, 080319, 014114,   24.0,  0.338,
3140200413, 080319, 013948,   44.4,  0.265,
3140200411, 080319, 013806,   74.3,  0.381,
3140200410, 080319, 013605,   99.7,  0.305,
3140200409, 080319, 013415,  124.7,  0.250,
3140200408, 080319, 013218,  149.1,  0.138,
3140200407, 080319, 013022,  174.2,  0.109,
3150200417, 090519, 010115,    4.8,  0.314,
3150200415, 090519, 005925,   24.9,  0.360,
3150200413, 090519, 005755,   44.7,  0.358,
3150200411, 090519, 005601,   74.3,  0.356,
3150200410, 090519, 005401,   99.7,  0.298,
3150200409, 090519, 005245,  125.1,  0.219,
3150200408, 090519, 005120,  150.0,  0.129,
3150200407, 090519, 004950,  174.8,  0.106,
3160200915, 101819, 185923,    5.0,  0.317,
3160200913, 101819, 185743,   24.2,  0.334,
3160200912, 101819, 185612,   44.5,  0.329,
3160200911, 101819, 185422,   74.8,  0.320,
3160200910, 101819, 185246,   99.4,  0.285,
3160200909, 101819, 185117,  124.3,  0.183,
3160200908, 101819, 184958,  148.7,  0.137,
3160200907, 101819, 184837,  175.0,  0.085,
3160200906, 101819, 184713,  199.9,  0.067,
3170200419, 122019, 015544,    5.7,  0.276,
3170200417, 122019, 015259,   24.3,  0.280,
3170200415, 122019, 015056,   43.5,  0.250,
3170200412, 122019, 014854,   74.5,  0.273,
3170200411, 122019, 014719,   98.9,  0.278,
3170200410, 122019, 014546,  124.4,  0.163,
3170200409, 122019, 014413,  149.5,  0.102,
3170200408, 122019, 014235,  176.0,  0.120,
3180200418, 010820, 082550,    4.9,  0.177,
3180200413, 010820, 082214,   44.6,  0.246,
3180200411, 010820, 082016,   75.2,  0.265,
3180200410, 010820, 081841,   99.3,  0.311,
3180200409, 010820, 081649,  124.8,  0.161,
3180200408, 010820, 081511,  151.7,  0.121,
3180200407, 010820, 081326,  174.7,  0.092,
3180200406, 010820, 081140,  199.6,  0.068,
3190200419, 013120, 021422,    5.7,  0.284,
3190200417, 013120, 021222,   23.6,  0.285,
3190200415, 013120, 021036,   45.9,  0.245,
3190200413, 013120, 020821,   74.8,  0.270,
3190200411, 013120, 020602,  101.4,  0.208,
3190200410, 013120, 020414,  120.2,  0.141,
3190200409, 013120, 020252,  149.4,  0.101,
3190200408, 013120, 020119,  173.1,  0.091,
3200200522, 071620, 010652,    4.7,  0.272,
3200200520, 071620, 010458,   24.9,  0.282,
3200200518, 071620, 010252,   44.4,  0.327,
3200200516, 071620, 010028,   74.9,  0.315,
3200200515, 071620, 005912,  100.0,  0.324,
3200200514, 071620, 005711,  124.3,  0.249,
3200200513, 071620, 005601,  149.4,  0.138,
3200200512, 071620, 005441,  174.4,  0.112,
3200200511, 071620, 005314,  199.9,  0.094,
3210200617, 080920, 011651,    4.7,  0.315,
3210200615, 080920, 011452,   25.2,  0.340,
3210200613, 080920, 011251,   44.8,  0.374,
3210200611, 080920, 011012,   74.8,  0.303,
3210200610, 080920, 010854,   99.3,  0.365,
3210200609, 080920, 010710,  124.3,  0.229,
3210200608, 080920, 010533,  149.9,  0.163,
3210200607, 080920, 010409,  174.7,  0.249,
3210200606, 080920, 010219,  199.7,  0.131,
3220200817, 090420, 011124,    4.5,  0.293,
3220200815, 090420, 010928,   25.0,  0.321,
3220200813, 090420, 010736,   45.0,  0.354,
3220200811, 090420, 010515,   74.9,  0.357,
3220200810, 090420, 010343,   99.8,  0.328,
3220200809, 090420, 010142,  125.8,  0.262,
3220200808, 090420, 010004,  150.4,  0.391,
3220200807, 090420, 005809,  175.0,  0.145,
3220200806, 090420, 005621,  198.9,  0.110,
3230200523, 092820, 005958,    3.9,  0.267,
3230200521, 092820, 005830,   24.5,  0.317,
3230200519, 092820, 005713,   43.7,  0.299,
3230200511, 092820, 005412,   75.4,  0.411,
3230200510, 092820, 005246,   99.5,  0.306,
3230200509, 092820, 005127,  124.2,  0.256,
3230200508, 092820, 005013,  149.4,  0.099,
3230200507, 092820, 004847,  174.8,  0.138,
3230200506, 092820, 004708,  199.9,  0.188,
3240200623, 112020, 010748,    4.3,  0.301,
3240200615, 112020, 010507,   24.6,  0.311,
3240200613, 112020, 010312,   44.6,  0.292,
3240200611, 112020, 010027,   74.9,  0.326,
3240200610, 112020, 005911,   99.0,  0.262,
3240200609, 112020, 005753,  126.5,  0.150,
3240200608, 112020, 005617,  148.8,  0.200,
3240200607, 112020, 005437,  179.8,  0.100,
3250200417, 121920, 011439,    5.4,  0.262,
3250200415, 121920, 011257,   25.1,  0.274,
3250200413, 121920, 011124,   45.1,  0.288,
3250200411, 121920, 010948,   76.1,  0.281,
3250200410, 121920, 010838,   99.3,  0.237,
3250200409, 121920, 010659,  123.3,  0.145,
3250200408, 121920, 010546,  149.6,  0.123,
3250200407, 121920, 010437,  174.3,  0.124,
3250200406, 121920, 010301,  199.9,  0.102,
3260200417, 011321, 011113,    4.1,  0.257,
3260200415, 011321, 010902,   24.6,  0.274,
3260200413, 011321, 010736,   44.7,  0.292,
3260200411, 011321, 010546,   74.5,  0.271,
3260200410, 011321, 010424,  102.0,  0.199,
3260200409, 011321, 010312,  125.1,  0.148,
3260200408, 011321, 010144,  148.1,  0.115,
3260200407, 011321, 010013,  174.4,  0.077,
3260200406, 011321, 005832,  199.9,  0.067,
3270200417, 021721, 004939,    4.9,  0.286,
3270200415, 021721, 004805,   23.7,  0.335,
3270200413, 021721, 004559,   45.2,  0.323,
3270200411, 021721, 004445,   73.9,  0.277,
3270200410, 021721, 004340,   97.6,  0.258,
3270200409, 021721, 004223,  124.4,  0.232,
3270200408, 021721, 004058,  148.3,  0.131,
3270200407, 021721, 003930,  176.7,  0.093,
3280200422, 032421, 041801,    5.7,  0.288,
3280200420, 032421, 041601,   24.9,  0.274,
3280200419, 032421, 041341,   45.0,  0.283,
3280200418, 032421, 041021,   73.1,  0.306,
3280200417, 032421, 040817,   97.3,  0.336,
3280200415, 032421, 040501,  124.3,  0.277,
3280200413, 032421, 040257,  147.8,  0.156,
3280200411, 032421, 040028,  173.1,  0.083,
3280200409, 032421, 035818,  197.2,  0.080,
3290200417, 041421, 010322,    3.4,  0.311,
3290200415, 041421, 010103,   24.0,  0.324,
3290200413, 041421, 005844,   44.6,  0.336,
3290200411, 041421, 005606,   72.6,  0.284,
3290200410, 041421, 005440,   98.4,  0.376,
3290200409, 041421, 005304,  123.2,  0.190,
3290200407, 041421, 005025,  172.8,  0.078,
3290200406, 041421, 004901,  199.6,  0.068,
3300200422, 051721, 010303,    4.7,  0.289,
3300200421, 051721, 010126,   24.7,  0.285,
3300200420, 051721, 005935,   44.4,  0.291,
3300200419, 051721, 005800,   73.4,  0.311,
3300200418, 051721, 005645,   99.7,  0.277,
3300200409, 051721, 005200,  123.6,  0.239,
3300200408, 051721, 005042,  148.4,  0.148,
3300200407, 051721, 004925,  174.0,  0.115,
3310200418, 062321, 005742,    5.0,  0.294,
3310200415, 062321, 005537,   24.5,  0.310,
3310200413, 062321, 005251,   46.4,  0.325,
3310200411, 062321, 005116,   74.1,  0.354,
3310200410, 062321, 005008,   98.6,  0.327,
3310200408, 062321, 004742,  148.9,  0.201,
3310200407, 062321, 004627,  174.1,  0.129,
3310200406, 062321, 004511,  199.5,  0.111,
3320200314, 071721, 011423,    6.1,  0.348,
3320200313, 071721, 011153,   25.4,  0.360,
3320200312, 071721, 011023,   44.0,  0.390,
3320200310, 071721, 010633,  100.2,  0.303,
3320200309, 071721, 010441,  125.3,  0.256,
3320200308, 071721, 010248,  149.6,  0.166,
3320200307, 071721, 010048,  174.8,  0.130,
3330200821, 103021, 022022,    6.8,  0.380,
3330200818, 103021, 021753,   25.4,  0.389,
3330200817, 103021, 021601,   45.6,  0.365,
3330200812, 103021, 021328,   76.1,  0.358,
3330200811, 103021, 021157,  101.4,  0.292,
3330200809, 103021, 021034,  125.4,  0.229,
3330200808, 103021, 020907,  149.8,  0.210,
3330200807, 103021, 020742,  173.4,  0.150,
3340200318, 120621, 102827,    5.9,  0.324,
3340200316, 120621, 102622,   26.4,  0.311,
3340200314, 120621, 102447,   46.3,  0.299,
3340200312, 120621, 102147,   77.0,  0.286,
3340200311, 120621, 102012,  101.0,  0.253,
3340200309, 120621, 101827,  125.9,  0.182,
3340200308, 120621, 101657,  150.0,  0.123,
3340200307, 120621, 101522,  176.0,  0.097,
3350200421, 032822, 012056,    4.5,  0.298,
3350200418, 032822, 011910,   23.7,  0.325,
3350200414, 032822, 011715,   45.0,  0.336,
3350200411, 032822, 011317,  100.2,  0.275,
3350200409, 032822, 011131,  124.5,  0.259,
3350200408, 032822, 010922,  148.6,  0.145,
3350200406, 032822, 010542,  199.0,  0.112,
3360200421, 052722, 013200,    5.1,  0.347,
3360200419, 052722, 013005,   24.8,  0.380,
3360200417, 052722, 012825,   43.3,  0.367,
3360200415, 052722, 012605,   73.1,  0.388,
3360200413, 052722, 012430,   98.4,  0.336,
3360200411, 052722, 012300,  122.8,  0.306,
3360200409, 052722, 012121,  147.5,  0.195,
3360200407, 052722, 011940,  173.3,  0.143,
3360200406, 052722, 011815,  197.2,  0.112,
3370200418, 071022, 012658,    3.5,  0.388,
3370200416, 071022, 012518,   24.5,  0.429,
3370200414, 071022, 012338,   43.3,  0.474,
3370200412, 071022, 012203,   72.6,  0.461,
3370200411, 071022, 012038,   98.5,  0.279,
3370200408, 071022, 011738,  147.8,  0.177,
3370200407, 071022, 011602,  173.1,  0.140,
3370200406, 071022, 011442,  197.7,  0.107,
3380201018, 073122, 190935,    3.5,  0.412,
3380201016, 073122, 190755,   23.6,  0.370,
3380201014, 073122, 190604,   43.9,  0.356,
3380201012, 073122, 190330,   73.1,  0.335,
3380201011, 073122, 190219,   97.5,  0.281,
3380201009, 073122, 190054,  123.1,  0.235,
3380201008, 073122, 185929,  148.4,  0.146,
3380201007, 073122, 185806,  173.0,  0.116,
3390200518, 090222, 020844,    4.8,  0.419,
3390200516, 090222, 020704,   23.9,  0.441,
3390200514, 090222, 020519,   43.8,  0.449,
3390200512, 090222, 020339,   74.2,  0.341,
3390200511, 090222, 020219,   99.4,  0.285,
3390200509, 090222, 020054,  124.1,  0.200,
3390200508, 090222, 015934,  148.6,  0.133,
3390200507, 090222, 015809,  173.4,  0.110,
3390200506, 090222, 015639,  199.0,  0.110,
